NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
10;1;1;2:01.517;0;;40.263;0;31.638;0;49.616;0;170.3;2:01.517;12:02:37.404;0:40.263;0:31.638;0:49.616;257.1;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;40.263;31.638;49.616;
10;1;2;1:51.150;0;;33.280;0;29.352;0;48.518;0;190.8;3:52.667;12:04:28.554;0:33.280;0:29.352;0:48.518;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;33.280;29.352;48.518;
10;1;3;1:49.368;0;;32.086;0;29.184;0;48.098;0;193.9;5:42.035;12:06:17.922;0:32.086;0:29.184;0:48.098;274.1;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.086;29.184;48.098;
10;1;4;1:48.860;0;;32.254;0;28.316;0;48.290;0;194.8;7:30.895;12:08:06.782;0:32.254;0:28.316;0:48.290;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.254;28.316;48.290;
10;1;5;1:49.006;0;;32.099;0;28.690;0;48.217;0;194.6;9:19.901;12:09:55.788;0:32.099;0:28.690;0:48.217;274.1;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.099;28.690;48.217;
10;1;6;1:49.634;0;;31.794;0;28.707;0;49.133;0;193.4;11:09.535;12:11:45.422;0:31.794;0:28.707;0:49.133;274.1;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.794;28.707;49.133;
10;1;7;1:49.062;0;;32.869;0;28.358;0;47.835;0;194.5;12:58.597;12:13:34.484;0:32.869;0:28.358;0:47.835;270.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.869;28.358;47.835;
10;1;8;1:51.791;0;;31.744;0;29.325;0;50.722;0;189.7;14:50.388;12:15:26.275;0:31.744;0:29.325;0:50.722;274.1;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.744;29.325;50.722;
10;1;9;1:50.782;0;;31.944;0;30.402;0;48.436;0;191.4;16:41.170;12:17:17.057;0:31.944;0:30.402;0:48.436;276.9;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.944;30.402;48.436;
10;1;10;1:50.435;0;;32.865;0;29.098;0;48.472;0;192.0;18:31.605;12:19:07.492;0:32.865;0:29.098;0:48.472;272.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.865;29.098;48.472;
10;1;11;1:49.204;0;;31.860;0;29.164;0;48.180;0;194.2;20:20.809;12:20:56.696;0:31.860;0:29.164;0:48.180;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.860;29.164;48.180;
10;1;12;1:49.588;0;;31.843;0;29.610;0;48.135;0;193.5;22:10.397;12:22:46.284;0:31.843;0:29.610;0:48.135;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.843;29.610;48.135;
10;1;13;1:50.008;0;;33.325;0;28.333;0;48.350;0;192.8;24:00.405;12:24:36.292;0:33.325;0:28.333;0:48.350;271.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;33.325;28.333;48.350;
10;1;14;1:48.909;0;;31.950;0;29.165;0;47.794;0;194.7;25:49.314;12:26:25.201;0:31.950;0:29.165;0:47.794;272.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.950;29.165;47.794;
10;1;15;1:48.920;0;;31.793;0;29.125;0;48.002;0;194.7;27:38.234;12:28:14.121;0:31.793;0:29.125;0:48.002;274.8;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.793;29.125;48.002;
10;1;16;1:50.214;0;;31.961;0;30.263;0;47.990;0;192.4;29:28.448;12:30:04.335;0:31.961;0:30.263;0:47.990;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.961;30.263;47.990;
10;1;17;1:49.328;0;;32.212;0;28.987;0;48.129;0;194.0;31:17.776;12:31:53.663;0:32.212;0:28.987;0:48.129;272.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.212;28.987;48.129;
10;1;18;1:48.248;0;;31.634;0;28.415;0;48.199;0;195.9;33:06.024;12:33:41.911;0:31.634;0:28.415;0:48.199;274.1;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.634;28.415;48.199;
10;1;19;1:48.031;2;;31.946;0;28.352;0;47.733;2;196.3;34:54.055;12:35:29.942;0:31.946;0:28.352;0:47.733;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.946;28.352;47.733;
10;1;20;1:51.693;0;B;31.399;2;28.106;2;52.188;0;189.9;36:45.748;12:37:21.635;0:31.399;0:28.106;0:52.188;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.399;28.106;52.188;
10;1;21;2:52.130;0;;1:33.707;0;29.915;0;48.508;0;123.2;39:37.878;12:40:13.765;1:33.707;0:29.915;0:48.508;270.7;Ryan CULLEN;0:01:04.493;LMP2;;Vector Sport;Oreca;GF;93.707;29.915;48.508;
10;1;22;1:53.060;0;;33.395;0;30.333;0;49.332;0;187.6;41:30.938;12:42:06.825;0:33.395;0:30.333;0:49.332;271.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;33.395;30.333;49.332;
10;1;23;1:48.941;0;;31.885;0;28.775;0;48.281;0;194.7;43:19.879;12:43:55.766;0:31.885;0:28.775;0:48.281;272.0;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.885;28.775;48.281;
10;1;24;1:48.963;0;;32.097;0;28.970;0;47.896;0;194.6;45:08.842;12:45:44.729;0:32.097;0:28.970;0:47.896;272.0;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.097;28.970;47.896;
10;1;25;1:49.032;0;;32.474;0;28.250;0;48.308;0;194.5;46:57.874;12:47:33.761;0:32.474;0:28.250;0:48.308;270.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.474;28.250;48.308;
10;1;26;1:48.731;0;;32.037;0;28.550;0;48.144;0;195.0;48:46.605;12:49:22.492;0:32.037;0:28.550;0:48.144;271.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.037;28.550;48.144;
10;1;27;1:49.179;0;;32.045;0;28.462;0;48.672;0;194.2;50:35.784;12:51:11.671;0:32.045;0:28.462;0:48.672;272.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.045;28.462;48.672;
10;1;28;1:48.902;0;;32.297;0;28.437;0;48.168;0;194.7;52:24.686;12:53:00.573;0:32.297;0:28.437;0:48.168;272.0;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.297;28.437;48.168;
10;1;29;1:51.588;0;;32.195;0;29.112;0;50.281;0;190.1;54:16.274;12:54:52.161;0:32.195;0:29.112;0:50.281;271.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.195;29.112;50.281;
10;1;30;1:49.476;0;;32.053;0;28.672;0;48.751;0;193.7;56:05.750;12:56:41.637;0:32.053;0:28.672;0:48.751;274.8;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.053;28.672;48.751;
10;1;31;1:52.190;0;;32.470;0;29.395;0;50.325;0;189.0;57:57.940;12:58:33.827;0:32.470;0:29.395;0:50.325;274.1;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.470;29.395;50.325;
10;1;32;1:51.500;0;;32.475;0;29.558;0;49.467;0;190.2;59:49.440;13:00:25.327;0:32.475;0:29.558;0:49.467;271.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.475;29.558;49.467;
10;1;33;1:50.484;0;;31.963;0;28.543;0;49.978;0;192.0;1:01:39.924;13:02:15.811;0:31.963;0:28.543;0:49.978;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;31.963;28.543;49.978;
10;1;34;1:49.874;0;;32.665;0;28.486;0;48.723;0;193.0;1:03:29.798;13:04:05.685;0:32.665;0:28.486;0:48.723;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.665;28.486;48.723;
10;1;35;1:50.311;0;;33.409;0;28.495;0;48.407;0;192.3;1:05:20.109;13:05:55.996;0:33.409;0:28.495;0:48.407;271.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;33.409;28.495;48.407;
10;1;36;1:49.710;0;;32.227;0;28.545;0;48.938;0;193.3;1:07:09.819;13:07:45.706;0:32.227;0:28.545;0:48.938;272.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.227;28.545;48.938;
10;1;37;1:51.962;0;;32.240;0;29.851;0;49.871;0;189.4;1:09:01.781;13:09:37.668;0:32.240;0:29.851;0:49.871;273.4;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;32.240;29.851;49.871;
10;1;38;2:09.053;0;B;44.245;0;31.056;0;53.752;0;164.3;1:11:10.834;13:11:46.721;0:44.245;0:31.056;0:53.752;264.7;Ryan CULLEN;;LMP2;;Vector Sport;Oreca;GF;44.245;31.056;53.752;
10;2;39;3:12.177;0;;1:48.213;0;32.434;0;51.530;0;110.4;1:14:23.011;13:14:58.898;1:48.213;0:32.434;0:51.530;260.9;Vladislav LOMKO;0:01:15.343;LMP2;;Vector Sport;Oreca;GF;108.213;32.434;51.530;
10;2;40;1:53.597;0;;34.543;0;29.426;0;49.628;0;186.7;1:16:16.608;13:16:52.495;0:34.543;0:29.426;0:49.628;271.4;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;34.543;29.426;49.628;
10;2;41;1:51.524;0;;33.453;0;29.076;0;48.995;1;190.2;1:18:08.132;13:18:44.019;0:33.453;0:29.076;0:48.995;270.0;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;33.453;29.076;48.995;
10;2;42;2:55.673;0;;32.360;1;49.406;0;1:33.907;0;120.7;1:21:03.805;13:21:39.692;0:32.360;0:49.406;1:33.907;274.1;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;32.360;49.406;93.907;
10;2;43;1:56.624;0;;33.734;0;28.818;1;54.072;0;181.8;1:23:00.429;13:23:36.316;0:33.734;0:28.818;0:54.072;272.0;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;33.734;28.818;54.072;
10;2;44;2:44.669;0;B;36.408;0;29.213;0;1:39.048;0;128.8;1:25:45.098;13:26:20.985;0:36.408;0:29.213;1:39.048;270.0;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;36.408;29.213;99.048;
10;2;45;4:45.862;0;;1:51.142;0;1:08.239;0;1:46.481;0;74.2;1:30:30.960;13:31:06.847;1:51.142;1:08.239;1:46.481;;Vladislav LOMKO;0:00:36.217;LMP2;;Vector Sport;Oreca;GF;111.142;68.239;106.481;
10;2;46;4:10.831;0;;1:31.778;0;1:08.765;0;1:30.288;0;84.5;1:34:41.791;13:35:17.678;1:31.778;1:08.765;1:30.288;;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;91.778;68.765;90.288;
10;2;47;2:28.383;0;;41.758;0;42.051;0;1:04.574;0;142.9;1:37:10.174;13:37:46.061;0:41.758;0:42.051;1:04.574;211.4;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;41.758;42.051;64.574;
10;2;48;3:03.377;0;;42.718;0;44.836;0;1:35.823;0;115.7;1:40:13.551;13:40:49.438;0:42.718;0:44.836;1:35.823;195.3;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;42.718;44.836;95.823;
10;2;49;4:16.769;0;;1:28.522;0;59.503;0;1:48.744;0;82.6;1:44:30.320;13:45:06.207;1:28.522;0:59.503;1:48.744;;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;88.522;59.503;108.744;
10;2;50;4:07.101;0;;1:30.542;0;1:00.005;0;1:36.554;0;85.8;1:48:37.421;13:49:13.308;1:30.542;1:00.005;1:36.554;;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;90.542;60.005;96.554;
10;2;51;3:37.719;0;;1:20.650;0;51.410;0;1:25.659;0;97.4;1:52:15.140;13:52:51.027;1:20.650;0:51.410;1:25.659;;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;80.650;51.410;85.659;
10;2;52;2:49.507;0;;52.566;0;44.653;0;1:12.288;0;125.1;1:55:04.647;13:55:40.534;0:52.566;0:44.653;1:12.288;184.0;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;52.566;44.653;72.288;
10;2;53;2:42.878;0;;48.375;0;41.238;0;1:13.265;0;130.2;1:57:47.525;13:58:23.412;0:48.375;0:41.238;1:13.265;178.8;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;48.375;41.238;73.265;
10;2;54;2:49.868;0;;54.245;0;44.306;0;1:11.317;0;124.8;2:00:37.393;14:01:13.280;0:54.245;0:44.306;1:11.317;218.2;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;54.245;44.306;71.317;
10;2;55;2:52.367;0;;52.187;0;47.448;0;1:12.732;0;123.0;2:03:29.760;14:04:05.647;0:52.187;0:47.448;1:12.732;211.8;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;52.187;47.448;72.732;
10;2;56;3:04.255;0;;57.125;0;50.831;0;1:16.299;0;115.1;2:06:34.015;14:07:09.902;0:57.125;0:50.831;1:16.299;;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;SF;57.125;50.831;76.299;
10;2;57;3:04.502;0;;51.562;0;44.089;0;1:28.851;0;114.9;2:09:38.517;14:10:14.404;0:51.562;0:44.089;1:28.851;188.5;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;51.562;44.089;88.851;
10;2;58;2:24.627;0;;40.680;0;39.453;0;1:04.494;0;146.6;2:12:03.144;14:12:39.031;0:40.680;0:39.453;1:04.494;257.1;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;40.680;39.453;64.494;
10;2;59;2:21.954;0;;39.896;0;39.305;0;1:02.753;0;149.4;2:14:25.098;14:15:00.985;0:39.896;0:39.305;1:02.753;260.9;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;39.896;39.305;62.753;
10;2;60;2:21.843;0;;39.977;0;39.254;0;1:02.612;0;149.5;2:16:46.941;14:17:22.828;0:39.977;0:39.254;1:02.612;255.3;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;39.977;39.254;62.612;
10;2;61;2:28.023;0;B;40.257;0;38.045;0;1:09.721;0;143.3;2:19:14.964;14:19:50.851;0:40.257;0:38.045;1:09.721;263.4;Vladislav LOMKO;;LMP2;;Vector Sport;Oreca;GF;40.257;38.045;69.721;
10;3;62;3:13.419;0;;1:40.428;0;35.633;0;57.358;0;109.6;2:22:28.383;14:23:04.270;1:40.428;0:35.633;0:57.358;261.5;Pietro FITTIPALDI;0:01:04.371;LMP2;;Vector Sport;Oreca;GF;100.428;35.633;57.358;
10;3;63;2:05.240;0;;36.298;0;33.807;0;55.135;0;169.3;2:24:33.623;14:25:09.510;0:36.298;0:33.807;0:55.135;264.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.298;33.807;55.135;
10;3;64;2:04.339;0;;36.068;0;33.428;0;54.843;1;170.6;2:26:37.962;14:27:13.849;0:36.068;0:33.428;0:54.843;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.068;33.428;54.843;
10;3;65;2:05.794;0;;36.537;0;33.731;0;55.526;0;168.6;2:28:43.756;14:29:19.643;0:36.537;0:33.731;0:55.526;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.537;33.731;55.526;
10;3;66;2:07.853;0;;37.288;0;33.838;0;56.727;0;165.9;2:30:51.609;14:31:27.496;0:37.288;0:33.838;0:56.727;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.288;33.838;56.727;
10;3;67;2:08.531;0;;36.850;0;34.220;0;57.461;0;165.0;2:33:00.140;14:33:36.027;0:36.850;0:34.220;0:57.461;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.850;34.220;57.461;
10;3;68;2:08.616;0;;37.740;0;34.481;0;56.395;0;164.9;2:35:08.756;14:35:44.643;0:37.740;0:34.481;0:56.395;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.740;34.481;56.395;
10;3;69;2:08.094;0;;37.530;0;34.378;0;56.186;0;165.6;2:37:16.850;14:37:52.737;0:37.530;0:34.378;0:56.186;266.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.530;34.378;56.186;
10;3;70;2:37.366;0;;37.117;0;34.508;0;1:25.741;0;134.8;2:39:54.216;14:40:30.103;0:37.117;0:34.508;1:25.741;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;FCY;37.117;34.508;85.741;
10;3;71;4:27.538;0;;1:31.850;0;1:08.527;0;1:47.161;0;79.3;2:44:21.754;14:44:57.641;1:31.850;1:08.527;1:47.161;;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;FCY;91.850;68.527;107.161;
10;3;72;2:41.931;0;;1:08.582;0;36.286;0;57.063;0;131.0;2:47:03.685;14:47:39.572;1:08.582;0:36.286;0:57.063;262.8;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;68.582;36.286;57.063;
10;3;73;2:10.888;0;;37.624;0;35.484;0;57.780;0;162.0;2:49:14.573;14:49:50.460;0:37.624;0:35.484;0:57.780;266.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.624;35.484;57.780;
10;3;74;2:07.175;0;;37.066;0;34.279;0;55.830;0;166.8;2:51:21.748;14:51:57.635;0:37.066;0:34.279;0:55.830;264.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.066;34.279;55.830;
10;3;75;4:17.482;0;;1:22.976;0;1:08.264;0;1:46.242;0;82.4;2:55:39.230;14:56:15.117;1:22.976;1:08.264;1:46.242;;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;FCY;82.976;68.264;106.242;
10;3;76;4:22.341;0;;1:31.886;0;1:09.430;0;1:41.025;0;80.8;3:00:01.571;15:00:37.458;1:31.886;1:09.430;1:41.025;;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;91.886;69.430;101.025;
10;3;77;2:27.318;0;;38.914;0;36.440;0;1:11.964;0;144.0;3:02:28.889;15:03:04.776;0:38.914;0:36.440;1:11.964;263.4;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;38.914;36.440;71.964;
10;3;78;2:10.891;0;;38.117;0;35.056;0;57.718;0;162.0;3:04:39.780;15:05:15.667;0:38.117;0:35.056;0:57.718;264.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;38.117;35.056;57.718;
10;3;79;2:07.221;0;;37.108;0;34.130;0;55.983;0;166.7;3:06:47.001;15:07:22.888;0:37.108;0:34.130;0:55.983;265.4;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.108;34.130;55.983;
10;3;80;2:08.052;0;;37.699;0;34.169;0;56.184;0;165.6;3:08:55.053;15:09:30.940;0:37.699;0:34.169;0:56.184;266.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.699;34.169;56.184;
10;3;81;2:07.972;0;;36.924;0;34.053;0;56.995;0;165.7;3:11:03.025;15:11:38.912;0:36.924;0:34.053;0:56.995;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.924;34.053;56.995;
10;3;82;2:07.044;0;;37.090;0;33.994;0;55.960;0;166.9;3:13:10.069;15:13:45.956;0:37.090;0:33.994;0:55.960;267.3;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.090;33.994;55.960;
10;3;83;2:05.721;0;;36.473;0;33.683;0;55.565;0;168.7;3:15:15.790;15:15:51.677;0:36.473;0:33.683;0:55.565;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.473;33.683;55.565;
10;3;84;2:06.416;0;;36.500;0;33.931;0;55.985;0;167.8;3:17:22.206;15:17:58.093;0:36.500;0:33.931;0:55.985;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.500;33.931;55.985;
10;3;85;2:08.218;0;;37.263;0;34.164;0;56.791;0;165.4;3:19:30.424;15:20:06.311;0:37.263;0:34.164;0:56.791;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.263;34.164;56.791;
10;3;86;2:13.025;0;B;36.479;0;33.701;0;1:02.845;0;159.4;3:21:43.449;15:22:19.336;0:36.479;0:33.701;1:02.845;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.479;33.701;62.845;
10;3;87;3:04.182;0;;1:33.043;0;34.381;0;56.758;0;115.1;3:24:47.631;15:25:23.518;1:33.043;0:34.381;0:56.758;269.3;Pietro FITTIPALDI;0:00:59.389;LMP2;;Vector Sport;Oreca;GF;93.043;34.381;56.758;
10;3;88;2:08.693;0;;37.269;0;34.431;0;56.993;0;164.8;3:26:56.324;15:27:32.211;0:37.269;0:34.431;0:56.993;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.269;34.431;56.993;
10;3;89;2:07.289;0;;37.137;0;33.855;0;56.297;0;166.6;3:29:03.613;15:29:39.500;0:37.137;0:33.855;0:56.297;267.3;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.137;33.855;56.297;
10;3;90;2:06.680;0;;36.640;0;34.010;0;56.030;0;167.4;3:31:10.293;15:31:46.180;0:36.640;0:34.010;0:56.030;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.640;34.010;56.030;
10;3;91;2:06.835;0;;36.809;0;33.766;0;56.260;0;167.2;3:33:17.128;15:33:53.015;0:36.809;0:33.766;0:56.260;267.3;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.809;33.766;56.260;
10;3;92;2:06.332;0;;36.649;0;33.564;0;56.119;0;167.9;3:35:23.460;15:35:59.347;0:36.649;0:33.564;0:56.119;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.649;33.564;56.119;
10;3;93;2:07.188;0;;36.534;0;34.699;0;55.955;0;166.7;3:37:30.648;15:38:06.535;0:36.534;0:34.699;0:55.955;270.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.534;34.699;55.955;
10;3;94;2:06.502;0;;36.642;0;33.797;0;56.063;0;167.6;3:39:37.150;15:40:13.037;0:36.642;0:33.797;0:56.063;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.642;33.797;56.063;
10;3;95;2:07.325;0;;36.818;0;34.058;0;56.449;0;166.6;3:41:44.475;15:42:20.362;0:36.818;0:34.058;0:56.449;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.818;34.058;56.449;
10;3;96;2:07.456;0;;37.553;0;33.880;0;56.023;0;166.4;3:43:51.931;15:44:27.818;0:37.553;0:33.880;0:56.023;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.553;33.880;56.023;
10;3;97;2:08.290;0;;36.540;0;33.964;0;57.786;0;165.3;3:46:00.221;15:46:36.108;0:36.540;0:33.964;0:57.786;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.540;33.964;57.786;
10;3;98;2:09.463;0;;37.374;0;35.068;0;57.021;0;163.8;3:48:09.684;15:48:45.571;0:37.374;0:35.068;0:57.021;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.374;35.068;57.021;
10;3;99;2:07.941;0;;37.293;0;34.151;0;56.497;0;165.8;3:50:17.625;15:50:53.512;0:37.293;0:34.151;0:56.497;269.3;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.293;34.151;56.497;
10;3;100;2:06.395;0;;36.562;0;33.882;0;55.951;0;167.8;3:52:24.020;15:52:59.907;0:36.562;0:33.882;0:55.951;268.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.562;33.882;55.951;
10;3;101;2:08.686;0;;36.473;0;35.623;0;56.590;0;164.8;3:54:32.706;15:55:08.593;0:36.473;0:35.623;0:56.590;270.0;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.473;35.623;56.590;
10;3;102;2:07.621;0;;37.489;0;34.633;0;55.499;0;166.2;3:56:40.327;15:57:16.214;0:37.489;0:34.633;0:55.499;264.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;37.489;34.633;55.499;
10;3;103;2:05.723;0;;36.024;0;33.490;0;56.209;0;168.7;3:58:46.050;15:59:21.937;0:36.024;0:33.490;0:56.209;268.7;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;36.024;33.490;56.209;
10;3;104;2:04.418;0;;35.860;1;33.355;1;55.203;0;170.5;4:00:50.468;16:01:26.355;0:35.860;0:33.355;0:55.203;269.3;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;FF;35.860;33.355;55.203;
11;1;1;2:12.120;0;;45.907;0;32.823;0;53.390;0;156.6;2:12.120;12:02:48.007;0:45.907;0:32.823;0:53.390;245.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;45.907;32.823;53.390;
11;1;2;1:59.484;0;;36.015;0;31.712;0;51.757;0;177.5;4:11.604;12:04:47.491;0:36.015;0:31.712;0:51.757;245.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;36.015;31.712;51.757;
11;1;3;1:58.180;0;;35.461;0;31.434;0;51.285;0;179.5;6:09.784;12:06:45.671;0:35.461;0:31.434;0:51.285;246.0;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;35.461;31.434;51.285;
11;1;4;1:57.402;0;;35.183;0;30.811;0;51.408;0;180.6;8:07.186;12:08:43.073;0:35.183;0:30.811;0:51.408;247.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;35.183;30.811;51.408;
11;1;5;1:56.997;0;;35.175;0;30.664;0;51.158;0;181.3;10:04.183;12:10:40.070;0:35.175;0:30.664;0:51.158;246.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;35.175;30.664;51.158;
11;1;6;1:56.974;0;;35.198;0;30.670;0;51.106;2;181.3;12:01.157;12:12:37.044;0:35.198;0:30.670;0:51.106;246.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;35.198;30.670;51.106;
11;1;7;1:57.297;0;;35.247;0;30.890;0;51.160;0;180.8;13:58.454;12:14:34.341;0:35.247;0:30.890;0:51.160;246.0;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;35.247;30.890;51.160;
11;1;8;1:57.116;0;;35.171;0;30.722;0;51.223;0;181.1;15:55.570;12:16:31.457;0:35.171;0:30.722;0:51.223;247.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;35.171;30.722;51.223;
11;1;9;1:56.951;0;;35.058;0;30.642;0;51.251;0;181.3;17:52.521;12:18:28.408;0:35.058;0:30.642;0:51.251;247.7;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;35.058;30.642;51.251;
